CustomerID,Quantity,UnitPrice,order_timestamp,TotalPurchase
231,3,71.21,2026-01-12 03:59:29.787352619+00:00,213.63
231,3,32.45,2026-01-12 04:01:01.787352619+00:00,97.35000000000001
231,4,64.49,2026-01-12 04:01:54.787352619+00:00,257.96
231,1,62.9,2026-01-12 04:02:32.787352619+00:00,62.9
231,2,41.65,2026-01-12 04:04:11.787352619+00:00,83.3
231,1,34.43,2026-01-12 04:04:59.787352619+00:00,34.43
231,3,91.4,2026-01-12 04:05:53.787352619+00:00,274.20000000000005
231,1,56.34,2026-01-12 04:06:40.787352619+00:00,56.34
231,3,68.71,2026-01-12 04:08:09.787352619+00:00,206.13
231,3,68.88,2026-01-12 04:09:46.787352619+00:00,206.64
231,2,96.43,2026-01-12 04:10:38.787352619+00:00,192.86
231,3,34.22,2026-01-12 04:12:02.787352619+00:00,102.66
231,1,14.89,2026-01-12 04:13:39.787352619+00:00,14.89
100,2,87.19,2026-01-11 10:40:49.970816834+00:00,174.38
100,1,26.85,2026-01-11 10:41:31.970816834+00:00,26.85
100,2,63.83,2026-01-11 10:42:14.970816834+00:00,127.66
131,1,38.32,2026-01-12 06:04:00.951271117+00:00,38.32
131,3,28.3,2026-01-12 06:04:35.951271117+00:00,84.9
131,3,28.33,2026-01-12 06:05:40.951271117+00:00,84.99
131,1,28.19,2026-01-12 06:06:19.951271117+00:00,28.19
131,3,88.98,2026-01-12 06:07:56.951271117+00:00,266.94
131,3,38.13,2026-01-12 06:09:21.951271117+00:00,114.39000000000001
131,3,15.54,2026-01-12 06:09:47.951271117+00:00,46.62
131,1,55.43,2026-01-12 06:10:15.951271117+00:00,55.43
237,1,77.3,2026-01-11 08:12:29.186568899+00:00,77.3
237,3,74.94,2026-01-11 08:13:53.186568899+00:00,224.82
237,4,51.13,2026-01-11 08:14:17.186568899+00:00,204.52
237,3,28.18,2026-01-11 08:15:25.186568899+00:00,84.53999999999999
237,3,76.94,2026-01-11 08:16:20.186568899+00:00,230.82
237,4,88.73,2026-01-11 08:16:46.186568899+00:00,354.92
237,2,61.55,2026-01-11 08:18:06.186568899+00:00,123.1
237,2,26.99,2026-01-11 08:18:27.186568899+00:00,53.98
237,4,7.3,2026-01-11 08:19:44.186568899+00:00,29.2
237,4,14.37,2026-01-11 08:20:48.186568899+00:00,57.48
237,4,28.58,2026-01-11 08:21:27.186568899+00:00,114.32
237,1,38.32,2026-01-11 08:22:21.186568899+00:00,38.32
237,2,74.25,2026-01-11 08:23:28.186568899+00:00,148.5
277,2,86.0,2026-01-12 06:00:37.910733299+00:00,172.0
277,3,8.7,2026-01-12 06:01:01.910733299+00:00,26.099999999999998
277,2,59.32,2026-01-12 06:01:46.910733299+00:00,118.64
277,3,80.47,2026-01-12 06:02:50.910733299+00:00,241.41
277,1,34.21,2026-01-12 06:03:12.910733299+00:00,34.21
277,3,18.34,2026-01-12 06:04:50.910733299+00:00,55.019999999999996
277,2,71.02,2026-01-12 06:05:51.910733299+00:00,142.04
277,1,93.87,2026-01-12 06:06:18.910733299+00:00,93.87
109,3,34.49,2026-01-11 15:34:12.519766253+00:00,103.47
109,4,92.2,2026-01-11 15:34:55.519766253+00:00,368.8
109,2,72.56,2026-01-11 15:35:15.519766253+00:00,145.12
109,1,70.08,2026-01-11 15:36:07.519766253+00:00,70.08
109,2,83.52,2026-01-11 15:36:57.519766253+00:00,167.04
109,4,57.42,2026-01-11 15:38:01.519766253+00:00,229.68
109,1,13.73,2026-01-11 15:39:27.519766253+00:00,13.73
109,4,51.42,2026-01-11 15:40:38.519766253+00:00,205.68
39,1,21.87,2026-01-12 02:01:13.759783319+00:00,21.87
39,3,18.83,2026-01-12 02:02:27.759783319+00:00,56.489999999999995
39,3,33.59,2026-01-12 02:03:46.759783319+00:00,100.77000000000001
39,1,98.52,2026-01-12 02:04:17.759783319+00:00,98.52
39,2,23.37,2026-01-12 02:05:52.759783319+00:00,46.74
39,4,33.17,2026-01-12 02:06:56.759783319+00:00,132.68
39,4,87.77,2026-01-12 02:08:00.759783319+00:00,351.08
39,4,44.46,2026-01-12 02:08:24.759783319+00:00,177.84
154,2,42.52,2026-01-12 05:00:38.146016166+00:00,85.04
154,2,73.05,2026-01-12 05:01:19.146016166+00:00,146.1
154,3,19.28,2026-01-12 05:02:39.146016166+00:00,57.84
154,2,96.0,2026-01-12 05:03:32.146016166+00:00,192.0
154,2,97.22,2026-01-12 05:03:54.146016166+00:00,194.44
154,3,70.05,2026-01-12 05:05:21.146016166+00:00,210.14999999999998
154,3,49.33,2026-01-12 05:06:49.146016166+00:00,147.99
87,4,88.59,2026-01-11 18:22:01.867995124+00:00,354.36
87,3,98.12,2026-01-11 18:23:17.867995124+00:00,294.36
87,2,24.59,2026-01-11 18:24:08.867995124+00:00,49.18
246,4,82.74,2026-01-12 00:26:45.458295429+00:00,330.96
246,2,54.75,2026-01-12 00:28:15.458295429+00:00,109.5
246,3,43.37,2026-01-12 00:29:08.458295429+00:00,130.10999999999999
246,1,79.03,2026-01-12 00:29:28.458295429+00:00,79.03
246,2,53.35,2026-01-12 00:30:39.458295429+00:00,106.7
121,4,69.13,2026-01-12 02:52:42.527430940+00:00,276.52
121,3,92.34,2026-01-12 02:53:54.527430940+00:00,277.02
121,3,27.01,2026-01-12 02:54:56.527430940+00:00,81.03
121,2,17.15,2026-01-12 02:55:20.527430940+00:00,34.3
121,3,29.63,2026-01-12 02:56:46.527430940+00:00,88.89
121,1,49.2,2026-01-12 02:57:52.527430940+00:00,49.2
121,3,98.81,2026-01-12 02:58:28.527430940+00:00,296.43
121,2,45.01,2026-01-12 02:59:22.527430940+00:00,90.02
121,4,7.75,2026-01-12 03:00:53.527430940+00:00,31.0
121,1,29.43,2026-01-12 03:01:19.527430940+00:00,29.43
121,4,65.4,2026-01-12 03:02:42.527430940+00:00,261.6
