CustomerID,Quantity,UnitPrice,order_timestamp,TotalPurchase
145.0,4,69.27,2025-10-17 00:20:49.546405828+00:00,277.08
145.0,1,88.94,2025-10-17 00:21:23.546405828+00:00,88.94
145.0,1,79.5,2025-10-17 00:22:19.546405828+00:00,79.5
145.0,4,52.45,2025-10-17 00:23:04.546405828+00:00,209.8
22.0,2,95.37,2025-10-16 20:36:07.982981699+00:00,190.74
22.0,2,83.03,2025-10-16 20:36:27.982981699+00:00,166.06
22.0,2,88.63,2025-10-16 20:37:24.982981699+00:00,177.26
22.0,3,17.7,2025-10-16 20:38:19.982981699+00:00,53.099999999999994
22.0,1,79.81,2025-10-16 20:39:02.982981699+00:00,79.81
22.0,2,78.78,2025-10-16 20:40:34.982981699+00:00,157.56
22.0,2,59.5,2025-10-16 20:41:23.982981699+00:00,119.0
22.0,2,11.14,2025-10-16 20:42:32.982981699+00:00,22.28
22.0,4,23.99,2025-10-16 20:43:17.982981699+00:00,95.96
22.0,3,60.38,2025-10-16 20:44:56.982981699+00:00,181.14000000000001
22.0,1,52.09,2025-10-16 20:46:27.982981699+00:00,52.09
8.0,2,9.13,2025-10-16 20:17:26.206678434+00:00,18.26
8.0,2,90.1,2025-10-16 20:18:08.206678434+00:00,180.2
8.0,4,57.27,2025-10-16 20:19:10.206678434+00:00,229.08
8.0,3,88.94,2025-10-16 20:19:53.206678434+00:00,266.82
8.0,2,5.5,2025-10-16 20:20:49.206678434+00:00,11.0
92.0,1,70.14,2025-10-16 08:20:54.626036599+00:00,70.14
89.0,2,90.8,2025-10-17 03:54:30.147098986+00:00,181.6
89.0,4,41.78,2025-10-17 03:55:27.147098986+00:00,167.12
89.0,4,27.79,2025-10-17 03:56:00.147098986+00:00,111.16
89.0,3,23.48,2025-10-17 03:56:21.147098986+00:00,70.44
89.0,1,5.92,2025-10-17 03:56:49.147098986+00:00,5.92
18.0,2,41.68,2025-10-16 22:21:42.677897510+00:00,83.36
18.0,3,52.2,2025-10-16 22:22:54.677897510+00:00,156.60000000000002
18.0,2,8.01,2025-10-16 22:23:50.677897510+00:00,16.02
18.0,1,6.93,2025-10-16 22:24:24.677897510+00:00,6.93
18.0,1,64.58,2025-10-16 22:25:43.677897510+00:00,64.58
18.0,3,39.64,2025-10-16 22:27:05.677897510+00:00,118.92
18.0,2,57.91,2025-10-16 22:27:28.677897510+00:00,115.82
18.0,1,5.67,2025-10-16 22:28:16.677897510+00:00,5.67
18.0,2,85.5,2025-10-16 22:28:55.677897510+00:00,171.0
35.0,2,22.84,2025-10-16 16:27:29.525475154+00:00,45.68
35.0,4,40.18,2025-10-16 16:28:13.525475154+00:00,160.72
35.0,2,76.37,2025-10-16 16:29:21.525475154+00:00,152.74
35.0,3,50.37,2025-10-16 16:30:43.525475154+00:00,151.10999999999999
35.0,1,33.34,2025-10-16 16:32:11.525475154+00:00,33.34
35.0,1,83.27,2025-10-16 16:33:42.525475154+00:00,83.27
35.0,3,73.89,2025-10-16 16:35:14.525475154+00:00,221.67000000000002
35.0,4,72.88,2025-10-16 16:36:34.525475154+00:00,291.52
173.0,3,27.54,2025-10-17 00:54:27.188733068+00:00,82.62
173.0,1,55.34,2025-10-17 00:54:49.188733068+00:00,55.34
173.0,3,43.82,2025-10-17 00:55:31.188733068+00:00,131.46
173.0,1,39.23,2025-10-17 00:55:53.188733068+00:00,39.23
9.0,4,71.59,2025-10-16 14:45:27.886545184+00:00,286.36
9.0,1,17.06,2025-10-16 14:47:00.886545184+00:00,17.06
9.0,2,86.38,2025-10-16 14:47:30.886545184+00:00,172.76
9.0,4,78.25,2025-10-16 14:48:21.886545184+00:00,313.0
