CustomerID,Quantity,UnitPrice,order_timestamp,TotalPurchase
12,4,46.32,2026-01-11 22:00:31.600504672+00:00,185.28
12,1,66.71,2026-01-11 22:01:31.600504672+00:00,66.71
12,2,89.81,2026-01-11 22:02:51.600504672+00:00,179.62
12,4,57.46,2026-01-11 22:03:11.600504672+00:00,229.84
221,2,85.97,2026-01-12 00:04:57.609768588+00:00,171.94
221,3,52.03,2026-01-12 00:05:17.609768588+00:00,156.09
221,1,12.84,2026-01-12 00:06:23.609768588+00:00,12.84
221,2,81.32,2026-01-12 00:07:13.609768588+00:00,162.64
221,4,77.49,2026-01-12 00:08:41.609768588+00:00,309.96
221,4,16.41,2026-01-12 00:10:12.609768588+00:00,65.64
221,2,61.07,2026-01-12 00:11:15.609768588+00:00,122.14
221,3,21.02,2026-01-12 00:12:13.609768588+00:00,63.06
221,4,60.85,2026-01-12 00:13:40.609768588+00:00,243.4
221,1,50.19,2026-01-12 00:15:04.609768588+00:00,50.19
241,2,63.9,2026-01-11 09:40:47.910483363+00:00,127.8
241,2,12.57,2026-01-11 09:41:54.910483363+00:00,25.14
241,3,43.62,2026-01-11 09:42:35.910483363+00:00,130.85999999999999
241,4,87.06,2026-01-11 09:43:07.910483363+00:00,348.24
241,4,83.35,2026-01-11 09:44:02.910483363+00:00,333.4
241,3,27.7,2026-01-11 09:45:38.910483363+00:00,83.1
241,2,18.39,2026-01-11 09:46:47.910483363+00:00,36.78
241,2,74.96,2026-01-11 09:48:06.910483363+00:00,149.92
241,3,78.64,2026-01-11 09:49:31.910483363+00:00,235.92000000000002
241,4,49.1,2026-01-11 09:50:33.910483363+00:00,196.4
241,3,95.69,2026-01-11 09:51:57.910483363+00:00,287.07
241,2,48.31,2026-01-11 09:53:33.910483363+00:00,96.62
241,3,85.07,2026-01-11 09:55:05.910483363+00:00,255.20999999999998
241,4,13.68,2026-01-11 09:56:06.910483363+00:00,54.72
44,1,49.65,2026-01-12 04:02:14.849688753+00:00,49.65
44,4,72.22,2026-01-12 04:02:40.849688753+00:00,288.88
44,4,47.27,2026-01-12 04:03:58.849688753+00:00,189.08
44,3,63.04,2026-01-12 04:04:24.849688753+00:00,189.12
44,3,14.62,2026-01-12 04:04:50.849688753+00:00,43.86
44,1,36.91,2026-01-12 04:05:33.849688753+00:00,36.91
44,3,34.73,2026-01-12 04:06:06.849688753+00:00,104.19
122,4,65.45,2026-01-11 22:26:25.160702182+00:00,261.8
122,2,69.65,2026-01-11 22:27:13.160702182+00:00,139.3
122,3,71.75,2026-01-11 22:27:43.160702182+00:00,215.25
122,1,67.88,2026-01-11 22:28:05.160702182+00:00,67.88
122,1,11.09,2026-01-11 22:28:25.160702182+00:00,11.09
122,4,97.72,2026-01-11 22:29:30.160702182+00:00,390.88
122,2,17.71,2026-01-11 22:30:35.160702182+00:00,35.42
122,2,9.47,2026-01-11 22:31:09.160702182+00:00,18.94
122,4,33.35,2026-01-11 22:32:35.160702182+00:00,133.4
122,4,6.85,2026-01-11 22:33:44.160702182+00:00,27.4
122,4,57.04,2026-01-11 22:34:33.160702182+00:00,228.16
122,1,99.78,2026-01-11 22:35:23.160702182+00:00,99.78
34,2,45.89,2026-01-11 12:58:53.942300154+00:00,91.78
34,3,11.38,2026-01-11 12:59:31.942300154+00:00,34.14
