CustomerID,Quantity,UnitPrice,order_timestamp,TotalPurchase
209.0,4,57.92,2025-10-03 01:29:26.404695274+00:00,231.68
209.0,4,75.29,2025-10-03 01:30:30.404695274+00:00,301.16
209.0,2,88.65,2025-10-03 01:31:21.404695274+00:00,177.3
209.0,1,66.0,2025-10-03 01:32:34.404695274+00:00,66.0
209.0,2,65.24,2025-10-03 01:34:09.404695274+00:00,130.48
209.0,2,84.42,2025-10-03 01:35:22.404695274+00:00,168.84
209.0,4,21.97,2025-10-03 01:36:46.404695274+00:00,87.88
209.0,3,62.89,2025-10-03 01:37:15.404695274+00:00,188.67000000000002
209.0,4,66.01,2025-10-03 01:37:46.404695274+00:00,264.04
209.0,2,20.61,2025-10-03 01:38:15.404695274+00:00,41.22
209.0,3,56.06,2025-10-03 01:38:42.404695274+00:00,168.18
209.0,2,90.17,2025-10-03 01:39:50.404695274+00:00,180.34
209.0,1,57.72,2025-10-03 01:40:48.404695274+00:00,57.72
209.0,4,19.72,2025-10-03 01:41:17.404695274+00:00,78.88
4.0,1,45.05,2025-10-02 12:26:18.478719845+00:00,45.05
4.0,2,71.52,2025-10-02 12:27:51.478719845+00:00,143.04
4.0,2,67.75,2025-10-02 12:29:23.478719845+00:00,135.5
4.0,4,19.8,2025-10-02 12:30:20.478719845+00:00,79.2
4.0,3,11.0,2025-10-02 12:31:09.478719845+00:00,33.0
4.0,3,59.85,2025-10-02 12:32:35.478719845+00:00,179.55
4.0,2,7.17,2025-10-02 12:34:02.478719845+00:00,14.34
4.0,2,10.07,2025-10-02 12:35:31.478719845+00:00,20.14
4.0,1,30.04,2025-10-02 12:36:05.478719845+00:00,30.04
4.0,2,81.88,2025-10-02 12:37:04.478719845+00:00,163.76
4.0,3,72.7,2025-10-02 12:37:46.478719845+00:00,218.10000000000002
4.0,2,89.6,2025-10-02 12:39:04.478719845+00:00,179.2
26.0,4,9.38,2025-10-02 22:03:53.736693668+00:00,37.52
26.0,4,41.49,2025-10-02 22:05:31.736693668+00:00,165.96
26.0,2,60.07,2025-10-02 22:06:48.736693668+00:00,120.14
26.0,4,59.54,2025-10-02 22:08:14.736693668+00:00,238.16
26.0,3,88.62,2025-10-02 22:08:47.736693668+00:00,265.86
26.0,1,10.2,2025-10-02 22:10:14.736693668+00:00,10.2
26.0,4,76.16,2025-10-02 22:10:48.736693668+00:00,304.64
26.0,1,79.3,2025-10-02 22:12:07.736693668+00:00,79.3
26.0,2,33.64,2025-10-02 22:13:20.736693668+00:00,67.28
26.0,4,23.21,2025-10-02 22:13:45.736693668+00:00,92.84
26.0,1,65.49,2025-10-02 22:15:15.736693668+00:00,65.49
26.0,4,13.15,2025-10-02 22:16:35.736693668+00:00,52.6
26.0,4,80.33,2025-10-02 22:17:57.736693668+00:00,321.32
26.0,2,52.73,2025-10-02 22:18:41.736693668+00:00,105.46
30.0,1,59.23,2025-10-03 03:35:53.607616300+00:00,59.23
30.0,4,61.5,2025-10-03 03:36:48.607616300+00:00,246.0
30.0,3,97.07,2025-10-03 03:37:37.607616300+00:00,291.21
30.0,4,6.4,2025-10-03 03:38:32.607616300+00:00,25.6
30.0,3,94.29,2025-10-03 03:39:18.607616300+00:00,282.87
30.0,4,74.25,2025-10-03 03:39:57.607616300+00:00,297.0
162.0,1,54.17,2025-10-02 18:03:14.147489734+00:00,54.17
162.0,4,64.22,2025-10-02 18:04:12.147489734+00:00,256.88
162.0,2,81.78,2025-10-02 18:04:58.147489734+00:00,163.56
162.0,2,20.82,2025-10-02 18:05:20.147489734+00:00,41.64
162.0,2,78.56,2025-10-02 18:06:11.147489734+00:00,157.12
162.0,4,20.46,2025-10-02 18:07:14.147489734+00:00,81.84
162.0,3,50.66,2025-10-02 18:07:51.147489734+00:00,151.98
162.0,1,34.42,2025-10-02 18:08:16.147489734+00:00,34.42
162.0,3,62.89,2025-10-02 18:09:28.147489734+00:00,188.67000000000002
162.0,2,17.19,2025-10-02 18:10:36.147489734+00:00,34.38
162.0,1,40.02,2025-10-02 18:12:12.147489734+00:00,40.02
149.0,3,36.64,2025-10-03 00:02:17.666428570+00:00,109.92
149.0,1,34.48,2025-10-03 00:03:15.666428570+00:00,34.48
149.0,2,44.18,2025-10-03 00:04:03.666428570+00:00,88.36
149.0,3,62.18,2025-10-03 00:05:30.666428570+00:00,186.54
149.0,4,16.12,2025-10-03 00:06:55.666428570+00:00,64.48
149.0,4,65.06,2025-10-03 00:07:25.666428570+00:00,260.24
149.0,3,76.29,2025-10-03 00:08:00.666428570+00:00,228.87
149.0,3,59.53,2025-10-03 00:08:35.666428570+00:00,178.59
149.0,3,17.05,2025-10-03 00:09:47.666428570+00:00,51.150000000000006
149.0,2,92.24,2025-10-03 00:11:06.666428570+00:00,184.48
157.0,4,45.54,2025-10-03 03:58:18.305471629+00:00,182.16
157.0,2,83.55,2025-10-03 03:59:53.305471629+00:00,167.1
157.0,4,91.98,2025-10-03 04:01:04.305471629+00:00,367.92
157.0,1,11.45,2025-10-03 04:01:51.305471629+00:00,11.45
157.0,4,82.85,2025-10-03 04:02:26.305471629+00:00,331.4
157.0,4,7.36,2025-10-03 04:04:03.305471629+00:00,29.44
157.0,1,77.93,2025-10-03 04:05:02.305471629+00:00,77.93
157.0,3,55.74,2025-10-03 04:06:25.305471629+00:00,167.22
157.0,2,90.57,2025-10-03 04:07:40.305471629+00:00,181.14
38.0,4,86.07,2025-10-03 02:51:28.056256350+00:00,344.28
38.0,1,86.06,2025-10-03 02:52:39.056256350+00:00,86.06
38.0,1,91.5,2025-10-03 02:53:16.056256350+00:00,91.5
38.0,3,11.6,2025-10-03 02:54:55.056256350+00:00,34.8
38.0,4,99.14,2025-10-03 02:56:02.056256350+00:00,396.56
38.0,1,13.92,2025-10-03 02:57:20.056256350+00:00,13.92
38.0,4,50.67,2025-10-03 02:58:32.056256350+00:00,202.68
38.0,3,46.59,2025-10-03 02:58:53.056256350+00:00,139.77
38.0,4,15.04,2025-10-03 02:59:40.056256350+00:00,60.16
38.0,4,42.49,2025-10-03 03:01:16.056256350+00:00,169.96
166.0,3,7.25,2025-10-03 02:54:14.400593749+00:00,21.75
166.0,3,33.32,2025-10-03 02:55:34.400593749+00:00,99.96000000000001
166.0,1,88.28,2025-10-03 02:56:45.400593749+00:00,88.28
166.0,3,87.43,2025-10-03 02:57:45.400593749+00:00,262.29
166.0,2,81.3,2025-10-03 02:58:18.400593749+00:00,162.6
166.0,1,71.33,2025-10-03 02:58:48.400593749+00:00,71.33
166.0,3,27.05,2025-10-03 02:59:53.400593749+00:00,81.15
166.0,3,57.85,2025-10-03 03:00:37.400593749+00:00,173.55
166.0,1,39.21,2025-10-03 03:02:16.400593749+00:00,39.21
166.0,4,65.24,2025-10-03 03:02:44.400593749+00:00,260.96
80.0,1,64.18,2025-10-02 15:55:24.500440029+00:00,64.18
80.0,1,52.16,2025-10-02 15:56:30.500440029+00:00,52.16
80.0,3,94.34,2025-10-02 15:56:52.500440029+00:00,283.02
11.0,4,53.6,2025-10-03 04:31:24.724936918+00:00,214.4
11.0,2,77.28,2025-10-03 04:32:43.724936918+00:00,154.56
11.0,3,95.27,2025-10-03 04:33:42.724936918+00:00,285.81
11.0,1,6.41,2025-10-03 04:34:25.724936918+00:00,6.41
11.0,2,58.72,2025-10-03 04:34:48.724936918+00:00,117.44
11.0,1,22.16,2025-10-03 04:35:49.724936918+00:00,22.16
11.0,4,62.62,2025-10-03 04:36:35.724936918+00:00,250.48
11.0,2,22.45,2025-10-03 04:37:44.724936918+00:00,44.9
11.0,4,65.22,2025-10-03 04:38:10.724936918+00:00,260.88
11.0,3,35.38,2025-10-03 04:38:59.724936918+00:00,106.14000000000001
25.0,1,34.41,2025-10-03 06:37:16.824348167+00:00,34.41
25.0,3,84.21,2025-10-03 06:38:23.824348167+00:00,252.63
25.0,2,82.7,2025-10-03 06:39:07.824348167+00:00,165.4
25.0,1,89.76,2025-10-03 06:39:34.824348167+00:00,89.76
25.0,2,27.21,2025-10-03 06:41:04.824348167+00:00,54.42
25.0,1,33.9,2025-10-03 06:42:10.824348167+00:00,33.9
95.0,1,92.21,2025-10-03 06:10:44.133733603+00:00,92.21
95.0,1,42.34,2025-10-03 06:11:25.133733603+00:00,42.34
95.0,2,79.0,2025-10-03 06:11:56.133733603+00:00,158.0
95.0,1,43.19,2025-10-03 06:12:55.133733603+00:00,43.19
95.0,1,64.47,2025-10-03 06:14:08.133733603+00:00,64.47
95.0,4,23.47,2025-10-03 06:15:31.133733603+00:00,93.88
95.0,1,79.94,2025-10-03 06:16:00.133733603+00:00,79.94
95.0,2,94.03,2025-10-03 06:16:37.133733603+00:00,188.06
95.0,3,31.08,2025-10-03 06:17:47.133733603+00:00,93.24
95.0,3,81.51,2025-10-03 06:18:09.133733603+00:00,244.53000000000003
57.0,4,7.54,2025-10-02 18:44:58.963429936+00:00,30.16
57.0,3,62.8,2025-10-02 18:45:55.963429936+00:00,188.39999999999998
57.0,4,86.55,2025-10-02 18:47:07.963429936+00:00,346.2
57.0,2,27.01,2025-10-02 18:48:15.963429936+00:00,54.02
57.0,4,27.3,2025-10-02 18:49:42.963429936+00:00,109.2
57.0,3,27.08,2025-10-02 18:51:08.963429936+00:00,81.24
57.0,3,62.22,2025-10-02 18:52:30.963429936+00:00,186.66
57.0,2,41.78,2025-10-02 18:53:51.963429936+00:00,83.56
57.0,3,78.7,2025-10-02 18:55:21.963429936+00:00,236.10000000000002
57.0,3,49.48,2025-10-02 18:55:42.963429936+00:00,148.44
57.0,4,38.56,2025-10-02 18:56:24.963429936+00:00,154.24
167.0,1,90.88,2025-10-02 16:47:38.068545049+00:00,90.88
167.0,1,81.42,2025-10-02 16:48:54.068545049+00:00,81.42
164.0,3,12.89,2025-10-02 14:19:52.557616693+00:00,38.67
194.0,1,81.89,2025-10-02 12:39:02.418075807+00:00,81.89
194.0,2,38.06,2025-10-02 12:40:03.418075807+00:00,76.12
