CustomerID,Quantity,UnitPrice,order_timestamp,TotalPurchase
221,3,41.85,2025-11-15 16:58:56.268319297+00:00,125.55000000000001
221,2,49.47,2025-11-15 16:59:18.268319297+00:00,98.94
221,2,88.32,2025-11-15 16:59:44.268319297+00:00,176.64
221,4,90.01,2025-11-15 17:00:27.268319297+00:00,360.04
221,3,13.5,2025-11-15 17:00:54.268319297+00:00,40.5
221,1,27.18,2025-11-15 17:01:41.268319297+00:00,27.18
221,3,86.09,2025-11-15 17:02:46.268319297+00:00,258.27
221,3,9.11,2025-11-15 17:04:18.268319297+00:00,27.33
221,3,55.54,2025-11-15 17:04:53.268319297+00:00,166.62
221,4,84.69,2025-11-15 17:05:21.268319297+00:00,338.76
221,4,25.85,2025-11-15 17:06:57.268319297+00:00,103.4
242,4,65.5,2025-11-07 14:03:14.062382403+00:00,262.0
242,2,14.54,2025-11-07 14:03:56.062382403+00:00,29.08
242,3,12.58,2025-11-07 14:04:44.062382403+00:00,37.74
242,4,17.76,2025-11-07 14:05:32.062382403+00:00,71.04
242,1,86.63,2025-11-07 14:06:44.062382403+00:00,86.63
242,2,75.72,2025-11-07 14:07:45.062382403+00:00,151.44
242,1,74.32,2025-11-07 14:09:22.062382403+00:00,74.32
242,4,74.33,2025-11-07 14:10:13.062382403+00:00,297.32
242,3,87.78,2025-11-07 14:11:16.062382403+00:00,263.34000000000003
242,1,26.32,2025-11-07 14:12:16.062382403+00:00,26.32
242,2,16.89,2025-11-07 14:12:41.062382403+00:00,33.78
51,3,50.9,2025-11-16 21:26:10.495189343+00:00,152.7
51,4,84.62,2025-11-16 21:27:29.495189343+00:00,338.48
51,2,13.82,2025-11-16 21:28:06.495189343+00:00,27.64
51,2,10.04,2025-11-16 21:29:02.495189343+00:00,20.08
51,1,97.59,2025-11-16 21:29:59.495189343+00:00,97.59
51,4,72.42,2025-11-16 21:30:52.495189343+00:00,289.68
51,1,58.43,2025-11-16 21:32:27.495189343+00:00,58.43
51,3,45.87,2025-11-16 21:33:33.495189343+00:00,137.60999999999999
51,4,27.01,2025-11-16 21:34:29.495189343+00:00,108.04
51,1,49.03,2025-11-16 21:35:17.495189343+00:00,49.03
257,4,65.72,2025-12-03 10:02:59.622431084+00:00,262.88
128,4,7.41,2025-12-06 10:02:00.828963958+00:00,29.64
128,3,95.96,2025-12-06 10:03:07.828963958+00:00,287.88
128,2,12.97,2025-12-06 10:03:57.828963958+00:00,25.94
128,1,93.92,2025-12-06 10:04:30.828963958+00:00,93.92
128,1,14.89,2025-12-06 10:05:56.828963958+00:00,14.89
128,4,22.55,2025-12-06 10:07:19.828963958+00:00,90.2
185,4,76.75,2025-10-19 09:29:55.608944834+00:00,307.0
185,3,99.12,2025-10-19 09:31:01.608944834+00:00,297.36
185,1,81.52,2025-10-19 09:31:38.608944834+00:00,81.52
328,2,9.0,2025-12-13 22:46:41.240186676+00:00,18.0
328,4,53.01,2025-12-13 22:48:10.240186676+00:00,212.04
328,2,30.9,2025-12-13 22:48:48.240186676+00:00,61.8
328,3,63.37,2025-12-13 22:50:04.240186676+00:00,190.10999999999999
328,3,8.23,2025-12-13 22:51:28.240186676+00:00,24.69
328,4,58.58,2025-12-13 22:52:58.240186676+00:00,234.32
328,1,96.53,2025-12-13 22:53:58.240186676+00:00,96.53
328,1,69.53,2025-12-13 22:54:48.240186676+00:00,69.53
328,3,97.87,2025-12-13 22:55:48.240186676+00:00,293.61
328,3,47.98,2025-12-13 22:56:22.240186676+00:00,143.94
45,2,9.87,2025-10-27 12:09:00.804748024+00:00,19.74
45,2,30.8,2025-10-27 12:10:31.804748024+00:00,61.6
47,1,27.11,2025-12-09 00:32:12.770186777+00:00,27.11
47,2,42.28,2025-12-09 00:33:19.770186777+00:00,84.56
47,2,14.88,2025-12-09 00:33:53.770186777+00:00,29.76
47,4,92.32,2025-12-09 00:35:18.770186777+00:00,369.28
47,1,84.18,2025-12-09 00:36:16.770186777+00:00,84.18
47,1,50.61,2025-12-09 00:37:18.770186777+00:00,50.61
47,4,31.8,2025-12-09 00:37:43.770186777+00:00,127.2
47,3,52.01,2025-12-09 00:38:24.770186777+00:00,156.03
287,1,25.37,2025-11-04 13:47:39.626922950+00:00,25.37
287,2,89.46,2025-11-04 13:48:10.626922950+00:00,178.92
287,3,62.43,2025-11-04 13:49:22.626922950+00:00,187.29
287,4,36.99,2025-11-04 13:50:32.626922950+00:00,147.96
287,1,75.31,2025-11-04 13:51:19.626922950+00:00,75.31
287,3,16.35,2025-11-04 13:52:10.626922950+00:00,49.050000000000004
287,3,53.91,2025-11-04 13:53:30.626922950+00:00,161.73
287,4,92.81,2025-11-04 13:54:02.626922950+00:00,371.24
287,4,31.79,2025-11-04 13:55:30.626922950+00:00,127.16
287,3,78.33,2025-11-04 13:55:51.626922950+00:00,234.99
287,4,95.63,2025-11-04 13:57:26.626922950+00:00,382.52
287,4,37.78,2025-11-04 13:58:22.626922950+00:00,151.12
287,1,97.32,2025-11-04 13:59:57.626922950+00:00,97.32
287,1,75.14,2025-11-04 14:01:04.626922950+00:00,75.14
84,2,19.17,2025-10-19 03:14:00.040472116+00:00,38.34
84,1,86.39,2025-10-19 03:14:30.040472116+00:00,86.39
84,2,60.43,2025-10-19 03:15:59.040472116+00:00,120.86
84,4,31.87,2025-10-19 03:17:21.040472116+00:00,127.48
84,4,97.34,2025-10-19 03:18:42.040472116+00:00,389.36
84,1,24.98,2025-10-19 03:19:59.040472116+00:00,24.98
84,2,98.06,2025-10-19 03:20:47.040472116+00:00,196.12
84,1,81.02,2025-10-19 03:21:50.040472116+00:00,81.02
84,3,65.88,2025-10-19 03:22:57.040472116+00:00,197.64
84,2,8.01,2025-10-19 03:23:49.040472116+00:00,16.02
84,4,95.95,2025-10-19 03:24:31.040472116+00:00,383.8
84,3,59.49,2025-10-19 03:25:06.040472116+00:00,178.47
203,3,51.14,2025-11-25 04:29:12.870224970+00:00,153.42000000000002
203,1,25.0,2025-11-25 04:30:01.870224970+00:00,25.0
203,4,79.65,2025-11-25 04:30:58.870224970+00:00,318.6
203,4,79.64,2025-11-25 04:31:28.870224970+00:00,318.56
203,2,72.03,2025-11-25 04:32:08.870224970+00:00,144.06
203,4,58.99,2025-11-25 04:32:52.870224970+00:00,235.96
216,1,93.75,2026-01-08 19:28:35.395411042+00:00,93.75
216,4,67.43,2026-01-08 19:29:50.395411042+00:00,269.72
216,1,6.3,2026-01-08 19:30:35.395411042+00:00,6.3
216,2,8.49,2026-01-08 19:31:17.395411042+00:00,16.98
300,4,97.71,2026-01-09 15:02:02.513093078+00:00,390.84
300,3,69.32,2026-01-09 15:03:18.513093078+00:00,207.95999999999998
300,3,35.46,2026-01-09 15:04:32.513093078+00:00,106.38
300,2,50.6,2026-01-09 15:05:15.513093078+00:00,101.2
300,4,94.71,2026-01-09 15:05:59.513093078+00:00,378.84
300,3,32.05,2026-01-09 15:06:40.513093078+00:00,96.14999999999999
300,1,20.05,2026-01-09 15:07:41.513093078+00:00,20.05
300,4,81.68,2026-01-09 15:09:03.513093078+00:00,326.72
300,1,37.0,2026-01-09 15:09:24.513093078+00:00,37.0
300,1,59.81,2026-01-09 15:10:49.513093078+00:00,59.81
300,1,34.95,2026-01-09 15:12:25.513093078+00:00,34.95
138,1,94.61,2025-10-20 08:43:40.121971534+00:00,94.61
270,2,13.99,2026-01-09 07:11:09.567366752+00:00,27.98
270,1,29.95,2026-01-09 07:12:21.567366752+00:00,29.95
270,1,64.29,2026-01-09 07:13:11.567366752+00:00,64.29
270,1,81.63,2026-01-09 07:14:12.567366752+00:00,81.63
270,3,75.42,2026-01-09 07:14:45.567366752+00:00,226.26
270,4,31.48,2026-01-09 07:15:08.567366752+00:00,125.92
270,3,98.61,2026-01-09 07:15:41.567366752+00:00,295.83
270,3,34.2,2026-01-09 07:16:17.567366752+00:00,102.60000000000001
270,2,100.0,2026-01-09 07:17:38.567366752+00:00,200.0
270,3,90.77,2026-01-09 07:18:16.567366752+00:00,272.31
270,1,42.57,2026-01-09 07:19:02.567366752+00:00,42.57
270,4,85.7,2026-01-09 07:20:03.567366752+00:00,342.8
85,4,57.15,2025-10-22 07:01:45.555920481+00:00,228.6
85,2,93.51,2025-10-22 07:03:18.555920481+00:00,187.02
85,4,45.73,2025-10-22 07:04:04.555920481+00:00,182.92
85,3,95.67,2025-10-22 07:05:41.555920481+00:00,287.01
85,3,60.3,2025-10-22 07:06:51.555920481+00:00,180.89999999999998
158,4,39.57,2025-12-28 13:37:09.385397167+00:00,158.28
158,2,47.41,2025-12-28 13:37:57.385397167+00:00,94.82
158,1,57.98,2025-12-28 13:38:18.385397167+00:00,57.98
158,3,82.74,2025-12-28 13:39:18.385397167+00:00,248.21999999999997
158,4,85.76,2025-12-28 13:40:02.385397167+00:00,343.04
158,1,21.58,2025-12-28 13:41:40.385397167+00:00,21.58
158,2,34.53,2025-12-28 13:42:44.385397167+00:00,69.06
158,1,9.4,2025-12-28 13:43:36.385397167+00:00,9.4
158,3,16.73,2025-12-28 13:44:35.385397167+00:00,50.19
158,4,55.8,2025-12-28 13:45:09.385397167+00:00,223.2
288,2,14.47,2025-10-30 16:00:16.411063909+00:00,28.94
288,4,99.72,2025-10-30 16:01:48.411063909+00:00,398.88
288,3,52.64,2025-10-30 16:03:06.411063909+00:00,157.92000000000002
288,4,34.11,2025-10-30 16:03:54.411063909+00:00,136.44
288,2,87.59,2025-10-30 16:05:00.411063909+00:00,175.18
288,4,28.27,2025-10-30 16:06:16.411063909+00:00,113.08
288,4,51.62,2025-10-30 16:07:22.411063909+00:00,206.48
288,3,20.13,2025-10-30 16:07:47.411063909+00:00,60.39
288,3,35.38,2025-10-30 16:08:54.411063909+00:00,106.14000000000001
288,4,29.85,2025-10-30 16:09:46.411063909+00:00,119.4
288,1,84.13,2025-10-30 16:10:34.411063909+00:00,84.13
197,4,35.15,2025-12-13 16:48:19.370572520+00:00,140.6
197,3,94.87,2025-12-13 16:48:44.370572520+00:00,284.61
197,3,50.97,2025-12-13 16:49:51.370572520+00:00,152.91
197,4,31.93,2025-12-13 16:50:47.370572520+00:00,127.72
197,1,92.46,2025-12-13 16:52:18.370572520+00:00,92.46
197,4,51.57,2025-12-13 16:53:30.370572520+00:00,206.28
197,2,99.7,2025-12-13 16:54:20.370572520+00:00,199.4
197,3,22.5,2025-12-13 16:54:49.370572520+00:00,67.5
69,2,11.58,2025-12-04 10:24:02.147848027+00:00,23.16
69,2,22.55,2025-12-04 10:25:32.147848027+00:00,45.1
69,2,73.86,2025-12-04 10:27:00.147848027+00:00,147.72
69,4,89.85,2025-12-04 10:28:33.147848027+00:00,359.4
69,2,46.09,2025-12-04 10:29:16.147848027+00:00,92.18
69,4,98.87,2025-12-04 10:30:00.147848027+00:00,395.48
69,4,51.34,2025-12-04 10:30:30.147848027+00:00,205.36
69,2,33.96,2025-12-04 10:31:31.147848027+00:00,67.92
69,2,87.91,2025-12-04 10:32:58.147848027+00:00,175.82
69,3,8.39,2025-12-04 10:33:46.147848027+00:00,25.17
181,2,25.44,2025-12-10 16:00:46.547852412+00:00,50.88
181,2,43.3,2025-12-10 16:01:07.547852412+00:00,86.6
181,1,9.6,2025-12-10 16:01:57.547852412+00:00,9.6
181,4,26.55,2025-12-10 16:02:38.547852412+00:00,106.2
181,4,98.19,2025-12-10 16:03:20.547852412+00:00,392.76
181,4,19.21,2025-12-10 16:04:06.547852412+00:00,76.84
181,2,53.65,2025-12-10 16:04:39.547852412+00:00,107.3
118,4,75.23,2025-11-22 10:04:31.741623136+00:00,300.92
118,3,78.52,2025-11-22 10:05:34.741623136+00:00,235.56
118,3,10.55,2025-11-22 10:07:06.741623136+00:00,31.650000000000002
118,4,90.32,2025-11-22 10:08:38.741623136+00:00,361.28
118,3,41.89,2025-11-22 10:10:02.741623136+00:00,125.67
118,1,84.24,2025-11-22 10:10:42.741623136+00:00,84.24
118,3,84.26,2025-11-22 10:11:27.741623136+00:00,252.78000000000003
118,2,94.22,2025-11-22 10:13:00.741623136+00:00,188.44
118,3,15.95,2025-11-22 10:14:10.741623136+00:00,47.849999999999994
118,1,27.26,2025-11-22 10:15:11.741623136+00:00,27.26
118,1,82.94,2025-11-22 10:15:50.741623136+00:00,82.94
237,1,61.11,2025-12-30 12:20:37.727219269+00:00,61.11
