CustomerID,Quantity,UnitPrice,order_timestamp,TotalPurchase
26.0,1,23.69,2025-10-16 08:36:18.369354585+00:00,23.69
26.0,2,83.85,2025-10-16 08:36:56.369354585+00:00,167.7
26.0,4,92.9,2025-10-16 08:38:10.369354585+00:00,371.6
26.0,3,41.0,2025-10-16 08:39:40.369354585+00:00,123.0
26.0,4,14.99,2025-10-16 08:40:45.369354585+00:00,59.96
26.0,1,45.0,2025-10-16 08:41:44.369354585+00:00,45.0
26.0,4,30.38,2025-10-16 08:43:22.369354585+00:00,121.52
26.0,1,22.16,2025-10-16 08:44:22.369354585+00:00,22.16
26.0,4,74.17,2025-10-16 08:45:52.369354585+00:00,296.68
26.0,1,26.66,2025-10-16 08:47:19.369354585+00:00,26.66
26.0,3,38.88,2025-10-16 08:47:58.369354585+00:00,116.64000000000001
26.0,1,54.64,2025-10-16 08:49:33.369354585+00:00,54.64
26.0,1,36.99,2025-10-16 08:50:47.369354585+00:00,36.99
122.0,1,39.42,2025-10-16 12:22:38.923578050+00:00,39.42
122.0,3,31.21,2025-10-16 12:24:01.923578050+00:00,93.63
122.0,2,6.84,2025-10-16 12:24:24.923578050+00:00,13.68
122.0,2,12.42,2025-10-16 12:25:28.923578050+00:00,24.84
122.0,3,12.15,2025-10-16 12:26:11.923578050+00:00,36.45
122.0,3,74.01,2025-10-16 12:27:27.923578050+00:00,222.03000000000003
122.0,3,52.12,2025-10-16 12:28:02.923578050+00:00,156.35999999999999
122.0,2,95.65,2025-10-16 12:29:05.923578050+00:00,191.3
122.0,4,42.23,2025-10-16 12:29:46.923578050+00:00,168.92
122.0,4,48.96,2025-10-16 12:30:50.923578050+00:00,195.84
122.0,4,29.88,2025-10-16 12:32:15.923578050+00:00,119.52
122.0,4,94.88,2025-10-16 12:33:26.923578050+00:00,379.52
122.0,4,59.33,2025-10-16 12:34:20.923578050+00:00,237.32
122.0,2,51.56,2025-10-16 12:35:23.923578050+00:00,103.12
86.0,3,96.45,2025-10-17 06:51:15.923122042+00:00,289.35
86.0,2,95.29,2025-10-17 06:51:55.923122042+00:00,190.58
86.0,4,26.77,2025-10-17 06:52:51.923122042+00:00,107.08
86.0,1,22.83,2025-10-17 06:54:30.923122042+00:00,22.83
86.0,4,52.61,2025-10-17 06:55:02.923122042+00:00,210.44
86.0,1,16.18,2025-10-17 06:55:35.923122042+00:00,16.18
86.0,2,56.05,2025-10-17 06:55:59.923122042+00:00,112.1
86.0,4,88.41,2025-10-17 06:56:41.923122042+00:00,353.64
86.0,3,6.03,2025-10-17 06:57:23.923122042+00:00,18.09
86.0,2,22.29,2025-10-17 06:58:49.923122042+00:00,44.58
86.0,2,9.8,2025-10-17 07:00:11.923122042+00:00,19.6
86.0,1,37.8,2025-10-17 07:00:57.923122042+00:00,37.8
86.0,1,69.58,2025-10-17 07:02:12.923122042+00:00,69.58
86.0,2,27.65,2025-10-17 07:02:59.923122042+00:00,55.3
208.0,1,29.28,2025-10-17 04:30:06.595476747+00:00,29.28
208.0,3,19.19,2025-10-17 04:31:32.595476747+00:00,57.57000000000001
208.0,3,46.62,2025-10-17 04:32:28.595476747+00:00,139.85999999999999
