CustomerID,Quantity,UnitPrice,order_timestamp,TotalPurchase
176,3,87.84,2025-06-09 20:07:47.872367559+00:00,263.52
176,1,42.09,2025-06-09 20:08:23.872367559+00:00,42.09
176,1,12.04,2025-06-09 20:09:17.872367559+00:00,12.04
176,1,38.72,2025-06-09 20:10:24.872367559+00:00,38.72
176,1,28.79,2025-06-09 20:10:56.872367559+00:00,28.79
294,3,11.19,2025-05-15 16:53:10.135839166+00:00,33.57
294,2,55.75,2025-05-15 16:54:10.135839166+00:00,111.5
294,3,10.9,2025-05-15 16:55:20.135839166+00:00,32.7
294,1,95.51,2025-05-15 16:56:00.135839166+00:00,95.51
294,4,73.16,2025-05-15 16:56:47.135839166+00:00,292.64
294,1,11.57,2025-05-15 16:58:18.135839166+00:00,11.57
294,2,68.16,2025-05-15 16:58:55.135839166+00:00,136.32
294,4,20.2,2025-05-15 17:00:06.135839166+00:00,80.8
294,4,97.35,2025-05-15 17:01:02.135839166+00:00,389.4
294,2,15.94,2025-05-15 17:02:27.135839166+00:00,31.88
294,4,56.18,2025-05-15 17:03:13.135839166+00:00,224.72
294,2,31.62,2025-05-15 17:04:30.135839166+00:00,63.24
294,1,73.59,2025-05-15 17:05:46.135839166+00:00,73.59
294,3,61.46,2025-05-15 17:07:06.135839166+00:00,184.38
338,3,39.83,2025-09-25 05:20:38.088036752+00:00,119.49
338,3,50.97,2025-09-25 05:21:15.088036752+00:00,152.91
338,4,9.68,2025-09-25 05:21:52.088036752+00:00,38.72
338,2,36.62,2025-09-25 05:22:51.088036752+00:00,73.24
338,2,36.57,2025-09-25 05:24:29.088036752+00:00,73.14
338,2,33.8,2025-09-25 05:25:04.088036752+00:00,67.6
338,4,73.04,2025-09-25 05:26:19.088036752+00:00,292.16
338,3,90.61,2025-09-25 05:27:52.088036752+00:00,271.83
338,4,18.01,2025-09-25 05:29:01.088036752+00:00,72.04
338,1,62.05,2025-09-25 05:30:00.088036752+00:00,62.05
338,3,74.45,2025-09-25 05:30:32.088036752+00:00,223.35000000000002
338,1,55.64,2025-09-25 05:32:06.088036752+00:00,55.64
338,4,77.35,2025-09-25 05:32:48.088036752+00:00,309.4
31,3,54.06,2025-06-12 17:58:29.488878088+00:00,162.18
31,1,41.14,2025-06-12 17:58:57.488878088+00:00,41.14
31,3,43.54,2025-06-12 18:00:14.488878088+00:00,130.62
31,1,48.62,2025-06-12 18:00:44.488878088+00:00,48.62
31,1,92.91,2025-06-12 18:02:06.488878088+00:00,92.91
31,2,29.77,2025-06-12 18:02:58.488878088+00:00,59.54
31,2,56.08,2025-06-12 18:04:17.488878088+00:00,112.16
31,2,43.39,2025-06-12 18:04:49.488878088+00:00,86.78
78,2,34.61,2025-09-03 07:25:56.862068698+00:00,69.22
78,2,18.01,2025-09-03 07:27:08.862068698+00:00,36.02
78,1,16.35,2025-09-03 07:27:48.862068698+00:00,16.35
78,4,40.72,2025-09-03 07:29:18.862068698+00:00,162.88
